id,holder_name,status,land_area_acres,latitude,longitude,village,district,state
OD_DHE_016,Shyam Munda,APPROVED,0.9,20.8071,85.4891,Village_587,Dhenkanal,Odisha
OD_DHE_017,Raju Oraon,PENDING,2.2,20.9321,85.373,Village_923,Dhenkanal,Odisha
OD_DHE_018,Reena Oraon,PENDING,2.1,20.8711,85.2712,Village_955,Dhenkanal,Odisha
OD_DHE_019,Sarita Kharia,PENDING,1.6,21.0269,85.2412,Village_314,Dhenkanal,Odisha
OD_DHE_020,Sonali Bai,PENDING,1.0,20.6599,85.3666,Village_273,Dhenkanal,Odisha
OD_JAJ_001,Laxman Ho,PENDING,0.5,21.139,85.9925,Village_525,Jajapur,Odisha
OD_JAJ_002,Kamini Nayak,PENDING,2.1,20.6583,86.2315,Village_783,Jajapur,Odisha
OD_JAJ_003,Pothuraju Bhil,PENDING,2.7,20.7731,86.5147,Village_582,Jajapur,Odisha
OD_JAJ_004,Anjali Ho,PENDING,2.8,20.7223,86.3813,Village_355,Jajapur,Odisha
OD_JAJ_005,Sunitha Kondh,APPROVED,2.7,20.8199,86.0963,Village_988,Jajapur,Odisha
OD_JAJ_006,Ramkali Baiga,PENDING,2.6,20.5987,86.372,Village_699,Jajapur,Odisha
OD_JAJ_007,Mallaiah Oraon,APPROVED,1.9,21.0569,86.0206,Village_378,Jajapur,Odisha
OD_JAJ_008,Asha Singh,PENDING,2.6,20.852,86.4795,Village_729,Jajapur,Odisha
OD_JAJ_009,Jiten Koya,PENDING,1.5,21.0533,85.8001,Village_984,Jajapur,Odisha
OD_JAJ_010,Pothuraju Singh,PENDING,1.8,21.0884,85.8437,Village_256,Jajapur,Odisha
OD_JAJ_011,Narayan Oraon,PENDING,1.6,20.6566,86.3834,Village_664,Jajapur,Odisha
OD_JAJ_012,Rakhi Gond,APPROVED,0.9,21.1054,85.741,Village_267,Jajapur,Odisha
OD_JAJ_013,Raju Meena,APPROVED,2.5,20.9008,86.171,Village_148,Jajapur,Odisha
OD_JAJ_014,Rakesh Pradhan,APPROVED,1.2,20.7633,86.0667,Village_839,Jajapur,Odisha
OD_JAJ_015,Mallesh Kharia,APPROVED,0.9,20.8047,86.142,Village_970,Jajapur,Odisha
OD_JAJ_016,Kamalamma Nayak,APPROVED,0.9,20.9508,85.8255,Village_362,Jajapur,Odisha
OD_JAJ_017,Durga Pradhan,PENDING,2.6,20.9425,86.0766,Village_510,Jajapur,Odisha
OD_JAJ_018,Raghu Oraon,PENDING,2.6,20.7357,86.075,Village_443,Jajapur,Odisha
OD_SUB_001,Rakhi Kondh,APPROVED,1.5,20.8476,83.6843,Village_791,Subarnapur,Odisha
OD_SUB_002,Pratap Ho,APPROVED,1.0,21.0885,83.6365,Village_705,Subarnapur,Odisha
OD_SUB_003,Debu Koya,PENDING,0.8,20.7035,83.6649,Village_930,Subarnapur,Odisha
OD_SUB_004,Ramesh Singh,PENDING,1.4,21.0731,83.8956,Village_788,Subarnapur,Odisha
OD_SUB_005,Meera Oraon,APPROVED,0.8,21.0321,83.7048,Village_609,Subarnapur,Odisha
OD_SUB_006,Sita Pradhan,APPROVED,2.9,20.7213,83.7541,Village_912,Subarnapur,Odisha
OD_SUB_007,Kamalamma Bhil,APPROVED,1.1,20.8852,83.8063,Village_934,Subarnapur,Odisha
OD_SUB_008,Bikash Pradhan,PENDING,0.9,20.8763,83.9832,Village_734,Subarnapur,Odisha
OD_SUB_009,Amar Oraon,PENDING,2.2,21.0137,83.5177,Village_121,Subarnapur,Odisha
OD_SUB_010,Ajay Gond,PENDING,2.9,20.8661,83.97,Village_528,Subarnapur,Odisha
OD_NUA_001,Mallaiah Oraon,PENDING,0.9,20.4472,82.644,Village_914,Nuapada,Odisha
OD_NUA_002,Pushpa Bhil,PENDING,2.6,21.0478,82.6531,Village_738,Nuapada,Odisha
OD_NUA_003,Kamli Nayak,PENDING,0.6,20.152,82.4188,Village_196,Nuapada,Odisha
OD_NUA_004,Meena Bhil,APPROVED,1.7,20.7029,82.5321,Village_283,Nuapada,Odisha
OD_NUA_005,Amar Singh,PENDING,0.8,20.0698,82.4009,Village_532,Nuapada,Odisha
OD_NUA_006,Sanjay Majhi,PENDING,1.6,20.0317,82.6646,Village_276,Nuapada,Odisha
OD_NUA_007,Lakshmi Singh,APPROVED,1.2,20.1279,82.7017,Village_362,Nuapada,Odisha
OD_NUA_008,Linga Kondh,APPROVED,1.4,20.4777,82.6025,Village_174,Nuapada,Odisha
OD_NUA_009,Raju Debbarma,PENDING,1.0,20.1347,82.4971,Village_907,Nuapada,Odisha
OD_NUA_010,Anjali Debbarma,APPROVED,0.8,20.3986,82.6095,Village_606,Nuapada,Odisha
OD_NUA_011,Guddu Munda,PENDING,1.1,20.049,82.4622,Village_924,Nuapada,Odisha
OD_NUA_012,Radha Majhi,PENDING,2.4,20.7309,82.6497,Village_532,Nuapada,Odisha
OD_NUA_013,Sonali Munda,PENDING,0.9,20.793,82.5369,Village_174,Nuapada,Odisha
OD_NUA_014,Rupali Oraon,PENDING,2.7,20.2264,82.8117,Village_480,Nuapada,Odisha
OD_BAL_001,Guddu Korku,APPROVED,2.5,20.5258,82.8259,Village_952,Balangir,Odisha
OD_BAL_002,Sonali Korku,PENDING,2.2,20.698,83.6048,Village_407,Balangir,Odisha
OD_BAL_003,Pratap Ekka,APPROVED,2.1,20.5665,83.1889,Village_919,Balangir,Odisha
OD_BAL_004,Meena Sahariya,APPROVED,0.6,20.5567,83.2065,Village_659,Balangir,Odisha
OD_BAL_005,Rupali Debbarma,APPROVED,2.2,21.0253,83.3025,Village_715,Balangir,Odisha
OD_BAL_006,Sarita Koya,APPROVED,1.3,20.7013,83.2622,Village_718,Balangir,Odisha
OD_BAL_007,Devi Lambada,APPROVED,1.7,20.5345,83.0436,Village_702,Balangir,Odisha
OD_BAL_008,Nita Bhil,PENDING,1.6,20.5889,83.5691,Village_715,Balangir,Odisha
OD_BAL_009,Santi Gond,APPROVED,1.2,20.3687,83.0338,Village_318,Balangir,Odisha
OD_BAL_010,Shanti Baiga,APPROVED,2.6,20.6301,83.4048,Village_197,Balangir,Odisha
OD_BAL_011,Kalia Lambada,APPROVED,0.9,20.3379,83.0457,Village_269,Balangir,Odisha
OD_BAL_012,Mohan Sahariya,APPROVED,2.7,20.7872,82.9054,Village_611,Balangir,Odisha
OD_BAL_013,Ajay Meena,PENDING,1.7,20.6248,83.1273,Village_274,Balangir,Odisha
OD_BAL_014,Rupali Bhil,APPROVED,0.8,20.4129,83.2523,Village_852,Balangir,Odisha
OD_BAL_015,Raghu Birhor,PENDING,2.0,20.8759,83.2493,Village_730,Balangir,Odisha
OD_BAL_016,Devanna Kharia,APPROVED,2.1,20.2496,83.126,Village_801,Balangir,Odisha
OD_BAL_017,Guddu Koya,APPROVED,0.6,20.7017,82.9975,Village_799,Balangir,Odisha
OD_BAL_018,Mohan Lambada,APPROVED,2.1,20.7772,83.3495,Village_186,Balangir,Odisha
OD_BAU_001,Devanna Pradhan,APPROVED,2.9,20.5024,83.6377,Village_632,Baudh,Odisha
OD_BAU_002,Rita Munda,PENDING,1.8,20.5623,84.4385,Village_472,Baudh,Odisha
OD_BAU_003,Rekha Majhi,APPROVED,0.5,20.578,83.8629,Village_176,Baudh,Odisha
OD_BAU_004,Lopa Meena,APPROVED,1.6,20.5643,84.5451,Village_540,Baudh,Odisha
OD_BAU_005,Devanna Bhil,APPROVED,2.8,20.5432,83.7747,Village_900,Baudh,Odisha
OD_BAU_006,Jiten Korku,APPROVED,2.0,20.8357,84.1999,Village_738,Baudh,Odisha
OD_BAU_007,Anitha Bai,PENDING,2.7,20.59,83.9831,Village_804,Baudh,Odisha
OD_BAU_008,Anitha Sahariya,PENDING,1.5,20.7579,84.0115,Village_825,Baudh,Odisha
OD_BAU_009,Raghu Lambada,APPROVED,1.5,20.6842,84.1453,Village_175,Baudh,Odisha
OD_BAU_010,Radhika Korku,PENDING,1.5,20.7212,84.3537,Village_490,Baudh,Odisha
OD_BAU_011,Saroja Gond,PENDING,0.8,20.616,84.5541,Village_107,Baudh,Odisha
OD_BAU_012,Gita Kharia,APPROVED,2.6,20.6465,84.5301,Village_562,Baudh,Odisha
OD_BAU_013,Reena Bhil,PENDING,0.7,20.5913,84.5434,Village_194,Baudh,Odisha
OD_BAU_014,Rakhi Baiga,APPROVED,0.6,20.7563,84.2788,Village_728,Baudh,Odisha
OD_BAU_015,Arjun Nayak,APPROVED,2.7,20.5974,84.4787,Village_131,Baudh,Odisha
OD_BAU_016,Kumari Santhal,PENDING,1.9,20.5159,84.4636,Village_985,Baudh,Odisha
OD_BAU_017,Ajay Kondh,APPROVED,1.9,20.7576,84.1327,Village_823,Baudh,Odisha
OD_BAU_018,Guddu Oraon,APPROVED,2.0,20.7727,84.216,Village_732,Baudh,Odisha
OD_BAU_019,Raja Birhor,APPROVED,1.7,20.5474,83.7649,Village_633,Baudh,Odisha
OD_BAU_020,Rakhi Munda,PENDING,1.0,20.6696,84.2398,Village_101,Baudh,Odisha
OD_CUT_001,Reena Sahariya,PENDING,1.1,20.5326,85.7053,Village_961,Cuttack,Odisha
OD_CUT_002,Mallesh Korku,PENDING,1.5,20.4437,85.0846,Village_148,Cuttack,Odisha
OD_CUT_003,Kishore Korku,PENDING,2.8,20.4901,85.7548,Village_659,Cuttack,Odisha
OD_CUT_004,Devraj Sahariya,APPROVED,2.8,20.5235,85.7336,Village_522,Cuttack,Odisha
OD_CUT_005,Devi Munda,APPROVED,2.5,20.5352,85.0664,Village_492,Cuttack,Odisha
OD_CUT_006,Santi Gond,PENDING,2.9,20.5527,85.0731,Village_971,Cuttack,Odisha
OD_CUT_007,Kamli Pradhan,PENDING,2.2,20.4836,85.0012,Village_491,Cuttack,Odisha
OD_CUT_008,Meena Gond,APPROVED,2.2,20.4484,85.7153,Village_436,Cuttack,Odisha
OD_CUT_009,Sabita Gond,PENDING,2.8,20.5842,85.0449,Village_220,Cuttack,Odisha
OD_CUT_010,Mohan Lambada,APPROVED,2.6,20.5611,86.0788,Village_243,Cuttack,Odisha
OD_CUT_011,Lali Oraon,APPROVED,0.6,20.3378,85.4345,Village_203,Cuttack,Odisha
OD_CUT_012,Shanti Gond,PENDING,1.6,20.3556,85.9111,Village_441,Cuttack,Odisha
OD_CUT_013,Asha Birhor,APPROVED,1.2,20.3022,85.5785,Village_569,Cuttack,Odisha
OD_CUT_014,Devanna Santhal,APPROVED,2.4,20.4895,85.3921,Village_280,Cuttack,Odisha
OD_CUT_015,Sabita Kondh,APPROVED,1.0,20.4217,85.2969,Village_266,Cuttack,Odisha
OD_CUT_016,Sumita Bhil,PENDING,2.7,20.5617,85.6704,Village_360,Cuttack,Odisha
OD_CUT_017,Ajay Koya,PENDING,1.1,20.5905,85.1564,Village_242,Cuttack,Odisha
OD_CUT_018,Durga Bai,PENDING,1.8,20.1628,86.0891,Village_838,Cuttack,Odisha
OD_CUT_019,Anitha Meena,APPROVED,2.9,20.5846,86.2394,Village_986,Cuttack,Odisha
OD_CUT_020,Sumita Kharia,APPROVED,1.4,20.2986,85.6199,Village_528,Cuttack,Odisha
OD_KAN_001,Pushpa Pradhan,APPROVED,2.4,20.4106,84.3632,Village_364,Kandhamal,Odisha
OD_KAN_002,Ajay Bai,APPROVED,1.2,19.6114,84.1946,Village_176,Kandhamal,Odisha
OD_KAN_003,Chotu Singh,APPROVED,2.3,20.0987,84.2479,Village_506,Kandhamal,Odisha
OD_KAN_004,Kamini Birhor,PENDING,1.9,19.8995,83.9991,Village_266,Kandhamal,Odisha
OD_KAN_005,Rathnam Bai,APPROVED,1.1,20.2347,84.5307,Village_632,Kandhamal,Odisha
OD_KAN_006,Ajay Pradhan,APPROVED,3.0,19.7548,84.007,Village_356,Kandhamal,Odisha
OD_KAN_007,Pinki Pradhan,PENDING,0.9,19.785,83.7284,Village_778,Kandhamal,Odisha
OD_KAN_008,Kalia Korku,APPROVED,2.8,20.3433,84.0523,Village_884,Kandhamal,Odisha
OD_KAN_009,Dinesh Kharia,PENDING,1.3,19.9936,83.5989,Village_207,Kandhamal,Odisha
OD_KAN_010,Roshan Oraon,APPROVED,2.7,19.9197,83.6334,Village_422,Kandhamal,Odisha
OD_KAN_011,Jiten Meena,APPROVED,2.2,19.6851,83.7438,Village_599,Kandhamal,Odisha
OD_KAN_012,Rupali Gond,PENDING,2.9,20.4672,84.2371,Village_721,Kandhamal,Odisha
OD_NAY_001,Savitri Meena,APPROVED,2.6,20.3392,84.7249,Village_461,Nayagarh,Odisha
OD_NAY_002,Babulal Kondh,PENDING,2.3,20.398,84.9154,Village_795,Nayagarh,Odisha
OD_NAY_003,Kumari Nayak,APPROVED,1.5,20.0109,85.0208,Village_981,Nayagarh,Odisha
OD_NAY_004,Lali Sahariya,APPROVED,2.3,20.4018,85.052,Village_683,Nayagarh,Odisha
OD_NAY_005,Kishore Lambada,PENDING,1.2,20.1788,84.8602,Village_421,Nayagarh,Odisha
OD_NAY_006,Raghu Gond,APPROVED,1.5,20.239,84.9595,Village_834,Nayagarh,Odisha
OD_NAY_007,Shyam Pradhan,PENDING,2.6,20.5157,84.8382,Village_369,Nayagarh,Odisha
OD_NAY_008,Savitri Kondh,PENDING,0.7,20.1866,84.5874,Village_621,Nayagarh,Odisha
OD_NAY_009,Asha Singh,APPROVED,0.7,20.31,85.2841,Village_286,Nayagarh,Odisha
OD_NAY_010,Subal Baiga,PENDING,2.0,20.0995,84.9599,Village_522,Nayagarh,Odisha
OD_NAY_011,Shanti Munda,APPROVED,2.0,20.0956,85.0965,Village_989,Nayagarh,Odisha
OD_NAY_012,Babulal Singh,PENDING,2.9,20.114,85.3917,Village_899,Nayagarh,Odisha
OD_NAY_013,Raghu Singh,PENDING,2.0,20.2495,85.1421,Village_277,Nayagarh,Odisha
OD_NAY_014,Jayant Gond,APPROVED,2.0,20.5349,84.7563,Village_777,Nayagarh,Odisha
OD_KHO_001,Kamini Majhi,PENDING,1.9,19.7845,85.1072,Village_105,Khordha,Odisha
OD_KHO_002,Harish Singh,APPROVED,1.3,20.2888,85.5806,Village_715,Khordha,Odisha
OD_KHO_003,Krishna Sahariya,APPROVED,0.6,20.2218,85.8163,Village_801,Khordha,Odisha
OD_KHO_004,Shanti Bai,PENDING,2.5,20.0025,85.4427,Village_124,Khordha,Odisha
OD_KHO_005,Rekha Nayak,PENDING,1.7,20.2728,85.5272,Village_966,Khordha,Odisha
OD_KHO_006,Santosh Meena,APPROVED,2.7,19.8582,85.2672,Village_952,Khordha,Odisha
OD_KHO_007,Sonali Majhi,APPROVED,2.2,19.8749,85.2274,Village_309,Khordha,Odisha
OD_KHO_008,Rupali Koya,PENDING,1.3,20.1131,85.4764,Village_714,Khordha,Odisha
OD_KHO_009,Dinesh Sahariya,APPROVED,1.3,19.8239,85.2775,Village_667,Khordha,Odisha
OD_KHO_010,Rekha Birhor,APPROVED,2.4,19.9995,85.4289,Village_111,Khordha,Odisha
OD_KHO_011,Biru Kondh,PENDING,1.3,19.8221,85.2171,Village_740,Khordha,Odisha
OD_KHO_012,Biru Singh,APPROVED,2.8,20.1716,85.4448,Village_427,Khordha,Odisha
OD_KHO_013,Sarita Santhal,APPROVED,1.1,20.0347,85.4519,Village_806,Khordha,Odisha
OD_KAL_001,Bikash Sahariya,PENDING,1.0,19.6533,82.6743,Village_205,Kalahandi,Odisha
OD_KAL_002,Rathnam Koya,APPROVED,1.5,19.9521,82.7829,Village_948,Kalahandi,Odisha
OD_KAL_003,Sarla Koya,PENDING,2.8,19.9455,82.7308,Village_891,Kalahandi,Odisha
OD_KAL_004,Sunitha Nayak,APPROVED,2.7,19.7548,82.7281,Village_287,Kalahandi,Odisha
OD_KAL_005,Biru Sahariya,APPROVED,0.7,20.1673,83.4739,Village_826,Kalahandi,Odisha
OD_KAL_006,Manisha Pradhan,APPROVED,1.5,19.4292,82.9092,Village_947,Kalahandi,Odisha
OD_KAL_007,Biru Bai,PENDING,1.9,19.6591,83.3184,Village_966,Kalahandi,Odisha
OD_KAL_008,Sanjay Munda,APPROVED,0.6,19.8454,83.1513,Village_992,Kalahandi,Odisha
OD_KAL_009,Raja Ho,APPROVED,2.2,19.7693,82.7429,Village_968,Kalahandi,Odisha
OD_KAL_010,Bhagwan Oraon,PENDING,3.0,19.7995,82.8206,Village_824,Kalahandi,Odisha
OD_KAL_011,Akash Santhal,APPROVED,1.4,20.2183,83.624,Village_300,Kalahandi,Odisha
OD_KAL_012,Kamini Santhal,APPROVED,1.4,19.5755,83.1422,Village_912,Kalahandi,Odisha
OD_KAL_013,Kalia Sahariya,PENDING,1.9,19.8265,83.2799,Village_423,Kalahandi,Odisha
OD_KAL_014,Meena Sahariya,APPROVED,0.9,19.9631,83.0312,Village_467,Kalahandi,Odisha
OD_KAL_015,Shanti Nayak,APPROVED,1.6,20.1877,83.338,Village_206,Kalahandi,Odisha
OD_KAL_016,Sarla Munda,PENDING,2.6,19.7369,83.1928,Village_217,Kalahandi,Odisha
OD_KAL_017,Krishna Nayak,APPROVED,0.7,20.3475,83.5775,Village_540,Kalahandi,Odisha
OD_KAL_018,Jayant Koya,PENDING,2.2,19.8925,82.912,Village_889,Kalahandi,Odisha
OD_JAG_001,Veera Lambada,PENDING,1.5,20.1075,86.3528,Village_352,Jagatsinghapur,Odisha
OD_JAG_002,Santi Ekka,APPROVED,2.6,20.2,86.4849,Village_324,Jagatsinghapur,Odisha
OD_JAG_003,Shanti Munda,PENDING,1.4,20.0386,86.3761,Village_129,Jagatsinghapur,Odisha
OD_JAG_004,Guddu Debbarma,APPROVED,1.9,20.2077,86.452,Village_726,Jagatsinghapur,Odisha
OD_JAG_005,Biru Kondh,APPROVED,2.4,20.1943,86.3938,Village_227,Jagatsinghapur,Odisha
OD_JAG_006,Bikash Koya,APPROVED,2.1,20.2942,86.0397,Village_361,Jagatsinghapur,Odisha
OD_JAG_007,Radhika Santhal,APPROVED,1.9,20.3135,86.4922,Village_850,Jagatsinghapur,Odisha
OD_JAG_008,Sanjay Koya,APPROVED,1.0,20.213,86.2729,Village_335,Jagatsinghapur,Odisha
OD_JAG_009,Pinki Koya,APPROVED,1.8,20.2183,86.5759,Village_991,Jagatsinghapur,Odisha
OD_JAG_010,Harish Bai,PENDING,2.3,20.0927,86.3948,Village_913,Jagatsinghapur,Odisha
OD_JAG_011,Rupali Bhil,PENDING,0.7,20.2854,86.5394,Village_114,Jagatsinghapur,Odisha
OD_JAG_012,Lopa Koya,APPROVED,0.9,20.2726,86.3936,Village_199,Jagatsinghapur,Odisha
OD_JAG_013,Saroja Santhal,PENDING,2.8,20.1488,86.4587,Village_307,Jagatsinghapur,Odisha
OD_JAG_014,Durga Pradhan,APPROVED,2.8,20.2986,86.6375,Village_971,Jagatsinghapur,Odisha
OD_JAG_015,Roshan Birhor,PENDING,2.8,20.2804,86.331,Village_708,Jagatsinghapur,Odisha
OD_JAG_016,Durga Koya,APPROVED,0.8,20.0679,86.3779,Village_768,Jagatsinghapur,Odisha
OD_JAG_017,Ramkali Bai,APPROVED,1.2,20.2628,86.4717,Village_703,Jagatsinghapur,Odisha
OD_JAG_018,Jiten Naik,PENDING,1.9,20.2532,86.1185,Village_462,Jagatsinghapur,Odisha
OD_JAG_019,Guddu Ho,PENDING,1.7,20.0658,86.3626,Village_141,Jagatsinghapur,Odisha
OD_JAG_020,Prakash Bai,APPROVED,0.8,20.3247,86.3131,Village_867,Jagatsinghapur,Odisha
OD_PUR_001,Kishore Lambada,PENDING,2.9,20.05,85.7781,Village_330,Puri,Odisha
OD_PUR_002,Raghu Birhor,APPROVED,2.9,19.7761,85.7631,Village_988,Puri,Odisha
OD_PUR_003,Rinku Korku,APPROVED,1.2,19.9801,85.8211,Village_355,Puri,Odisha
OD_PUR_004,Ramesh Ekka,PENDING,1.5,20.07,85.8026,Village_876,Puri,Odisha
OD_PUR_005,Kamini Munda,APPROVED,0.7,19.915,85.9614,Village_804,Puri,Odisha
OD_PUR_006,Subal Kondh,APPROVED,0.6,19.6493,85.412,Village_580,Puri,Odisha
OD_PUR_007,Sunitha Ho,PENDING,3.0,19.794,85.3836,Village_797,Puri,Odisha
OD_PUR_008,Pothuraju Pradhan,APPROVED,0.9,20.0367,85.6895,Village_167,Puri,Odisha
OD_PUR_009,Prakash Santhal,PENDING,2.8,19.7651,85.5177,Village_438,Puri,Odisha
OD_PUR_010,Harish Sahariya,APPROVED,2.9,19.9949,85.8114,Village_567,Puri,Odisha
OD_PUR_011,Kumari Sahariya,PENDING,2.5,19.8451,85.5645,Village_844,Puri,Odisha
OD_NAB_001,Shanti Korku,PENDING,2.9,19.6247,82.1832,Village_359,Nabarangapur,Odisha
OD_NAB_002,Babulal Santhal,PENDING,1.4,19.853,82.531,Village_986,Nabarangapur,Odisha
OD_NAB_003,Shyam Gond,APPROVED,2.5,19.9308,82.1594,Village_592,Nabarangapur,Odisha
OD_NAB_004,Durga Naik,PENDING,1.0,19.1476,82.2184,Village_774,Nabarangapur,Odisha
OD_NAB_005,Anitha Majhi,APPROVED,1.5,19.8036,82.0783,Village_632,Nabarangapur,Odisha
OD_NAB_006,Raghu Birhor,PENDING,2.7,19.4452,82.3143,Village_567,Nabarangapur,Odisha
OD_NAB_007,Mallaiah Korku,APPROVED,2.4,19.3794,82.5149,Village_481,Nabarangapur,Odisha
OD_NAB_008,Raju Debbarma,APPROVED,2.0,19.4809,82.3815,Village_658,Nabarangapur,Odisha
OD_NAB_009,Linga Oraon,APPROVED,2.3,19.5113,82.4301,Village_160,Nabarangapur,Odisha
OD_NAB_010,Linga Koya,PENDING,2.2,19.7373,82.3082,Village_587,Nabarangapur,Odisha
OD_NAB_011,Sarita Birhor,PENDING,0.7,19.3118,82.5363,Village_185,Nabarangapur,Odisha
OD_NAB_012,Pushpa Pradhan,PENDING,0.6,19.717,82.341,Village_107,Nabarangapur,Odisha
OD_NAB_013,Reena Kondh,PENDING,2.8,19.6282,82.4011,Village_693,Nabarangapur,Odisha
OD_NAB_014,Lopa Bhil,APPROVED,0.9,19.9286,82.2414,Village_513,Nabarangapur,Odisha
OD_NAB_015,Mallaiah Gond,PENDING,2.7,19.2951,82.5307,Village_223,Nabarangapur,Odisha
OD_NAB_016,Saroja Koya,PENDING,2.6,19.5356,82.1655,Village_843,Nabarangapur,Odisha
OD_NAB_017,Kumari Lambada,APPROVED,2.0,19.5295,82.1483,Village_957,Nabarangapur,Odisha
OD_NAB_018,Soma Naik,PENDING,1.7,19.2909,82.5879,Village_381,Nabarangapur,Odisha
OD_NAB_019,Sita Sahariya,APPROVED,2.4,19.2722,82.398,Village_472,Nabarangapur,Odisha
OD_RAY_001,Kiran Oraon,PENDING,0.8,19.3839,82.9686,Village_867,Rayagada,Odisha
OD_RAY_002,Radha Bai,APPROVED,0.7,19.5163,83.104,Village_426,Rayagada,Odisha
OD_RAY_003,Nita Debbarma,PENDING,0.5,19.2228,83.2572,Village_238,Rayagada,Odisha
OD_RAY_004,Santosh Bhil,APPROVED,2.9,19.2327,82.9516,Village_818,Rayagada,Odisha
OD_RAY_005,Mohan Kondh,APPROVED,1.4,19.4019,83.0777,Village_610,Rayagada,Odisha
OD_RAY_006,Lopa Ekka,APPROVED,1.4,19.2474,83.787,Village_450,Rayagada,Odisha
OD_RAY_007,Santosh Bhil,PENDING,2.9,19.3907,83.5567,Village_584,Rayagada,Odisha
OD_RAY_008,Bhagwan Ekka,APPROVED,2.3,19.4321,83.2397,Village_399,Rayagada,Odisha
OD_RAY_009,Bikash Meena,PENDING,1.1,19.3961,83.8993,Village_294,Rayagada,Odisha
OD_RAY_010,Subal Majhi,PENDING,2.5,19.4364,83.0475,Village_557,Rayagada,Odisha
OD_RAY_011,Kamini Pradhan,PENDING,1.7,19.4319,83.8779,Village_298,Rayagada,Odisha
OD_RAY_012,Devi Munda,APPROVED,2.0,19.1447,83.6734,Village_642,Rayagada,Odisha
OD_KOR_001,Meena Oraon,PENDING,2.7,18.8097,82.814,Village_261,Koraput,Odisha
OD_KOR_002,Rekha Ho,APPROVED,1.7,18.5573,82.4489,Village_263,Koraput,Odisha
OD_KOR_003,Savitri Ho,PENDING,2.1,18.7727,82.6486,Village_750,Koraput,Odisha
OD_KOR_004,Meera Meena,PENDING,1.2,18.936,82.6881,Village_492,Koraput,Odisha
OD_KOR_005,Rita Gond,PENDING,0.6,18.9298,83.0736,Village_733,Koraput,Odisha
OD_KOR_006,Ajay Baiga,APPROVED,1.5,18.4776,82.5838,Village_850,Koraput,Odisha
OD_KOR_007,Radhika Birhor,PENDING,2.3,18.717,82.3708,Village_211,Koraput,Odisha
OD_KOR_008,Lali Pradhan,APPROVED,2.2,18.7056,82.225,Village_158,Koraput,Odisha
OD_KOR_009,Meera Birhor,PENDING,2.3,18.5043,82.936,Village_894,Koraput,Odisha
OD_KOR_010,Savitri Pradhan,APPROVED,1.0,19.1508,82.8933,Village_688,Koraput,Odisha
OD_KOR_011,Bikash Santhal,PENDING,1.1,18.8115,82.4104,Village_183,Koraput,Odisha
OD_KOR_012,Sonali Munda,APPROVED,2.1,18.8674,82.7019,Village_406,Koraput,Odisha
OD_KOR_013,Narayan Koya,PENDING,2.4,18.6064,82.7769,Village_397,Koraput,Odisha
OD_KOR_014,Asha Baiga,PENDING,2.9,18.6205,82.4654,Village_379,Koraput,Odisha
OD_KOR_015,Gouranga Debbarma,PENDING,2.2,19.0518,82.5321,Village_158,Koraput,Odisha
OD_KOR_016,Bikash Birhor,APPROVED,2.7,19.1471,82.3782,Village_428,Koraput,Odisha
OD_MAL_001,Shanti Kharia,PENDING,2.1,18.0547,82.3319,Village_115,Malkangiri,Odisha
OD_MAL_002,Pinki Baiga,APPROVED,2.8,18.2708,82.0842,Village_152,Malkangiri,Odisha
OD_MAL_003,Pinki Baiga,APPROVED,2.3,18.1963,82.1842,Village_310,Malkangiri,Odisha
OD_MAL_004,Kalia Majhi,PENDING,0.7,18.3108,82.3233,Village_167,Malkangiri,Odisha
OD_MAL_005,Kumari Debbarma,APPROVED,2.3,18.415,82.0947,Village_833,Malkangiri,Odisha
OD_MAL_006,Pinki Ho,APPROVED,2.7,18.6092,82.1532,Village_597,Malkangiri,Odisha
OD_MAL_007,Roshan Sahariya,PENDING,1.7,18.1596,81.618,Village_991,Malkangiri,Odisha
OD_MAL_008,Devraj Bhil,APPROVED,0.8,18.3323,82.2228,Village_542,Malkangiri,Odisha
OD_MAL_009,Meena Kharia,APPROVED,1.3,18.2145,81.7358,Village_433,Malkangiri,Odisha
OD_MAL_010,Ajay Lambada,PENDING,0.9,18.2395,81.5666,Village_936,Malkangiri,Odisha
OD_MAL_011,Shyam Debbarma,PENDING,2.7,18.3607,82.1562,Village_247,Malkangiri,Odisha
OD_ANU_001,Laxman Majhi,APPROVED,2.6,20.898,84.388,Village_906,Anugul,Odisha
OD_ANU_002,Savitri Kharia,PENDING,2.0,21.5256,85.2826,Village_435,Anugul,Odisha
OD_ANU_003,Santosh Meena,APPROVED,1.8,20.7237,85.0215,Village_455,Anugul,Odisha
OD_ANU_004,Kamalamma Kharia,APPROVED,2.0,20.8069,85.0282,Village_184,Anugul,Odisha
OD_ANU_005,Meera Kharia,APPROVED,2.8,20.8105,84.7709,Village_261,Anugul,Odisha
OD_ANU_006,Lali Pradhan,PENDING,1.1,20.6744,84.6668,Village_331,Anugul,Odisha
OD_ANU_007,Kamli Sahariya,PENDING,2.1,21.2953,85.067,Village_836,Anugul,Odisha
OD_ANU_008,Ramkali Debbarma,APPROVED,2.2,20.8756,85.0373,Village_724,Anugul,Odisha
OD_ANU_009,Jayant Koya,APPROVED,1.2,20.8508,85.0434,Village_960,Anugul,Odisha
OD_ANU_010,Roshan Ho,APPROVED,1.2,20.6302,84.7232,Village_930,Anugul,Odisha
